latitude,longitude,elevation
-31.977739,115.81819,7.773592472076416
-33.3,151.5,-2.037532567977905
-31.990535,115.881409,21.31047439575195
-27.466667,153.016667,15.91686534881592
-27.466667,153.016667,15.91686534881592
-27.466667,153.016667,15.91686534881592
-31.98600601,115.8192952,2.817471504211426
-27.466667,153.016667,15.91686534881592
-33.75975603,150.834416,59.0185432434082
-31.98630242,115.8196574,2.580766916275024
-38.34958606,144.7351304,7.906446933746338
-35.03240906,150.6690606,7.915390968322754
-27.466667,153.016667,15.91686534881592
-28.233333,153.55,5.706950187683105
-28.166667,153.55,0.5286700129508972
-21.15,149.183333,7.881511688232422
-31.97970213,115.8172252,7.843469142913818
-15.44,145.14,19.31419563293457
-30.3,153.11,11.59543704986572
-31.90491881,115.8597407,23.5107479095459
-27.0395566,153.1494141,10.20425128936768
-31.98233865,115.8188455,4.700137138366699
-31.93297416,115.7983701,16.87128448486328
-31.9891097,116.0514915,258.5846557617188
-37.0200982,144.84375,293.1224670410156
-35.2777,149.118527,563.212646484375
-35.283216,149.121526,567.01458740234375
-31.977739,115.81819,7.773592472076416
-37.880824,145.232362,69.74564361572266
-31.983532,115.819627,3.808213233947754
-31.977739,115.81819,7.773592472076416
-37.77905,144.907564,13.78023624420166
-31.98266344,115.8192252,4.372765064239502
-28.8,114.6,-0.4101719856262207
-32.6,151.4,71.78630828857422
-33.8120887,151.0621945,33.53940200805664
-31.8,115.7,-0.7864236235618591
-27.4,153.1,2.713121175765991
-31.97975726,115.8172311,7.801900386810303
-31.983788,115.819926,3.575868844985962
-31.977739,115.81819,7.773592472076416
-37.787254,145.068174,30.34421157836914
-35.2506967,149.1405356,577.0650634765625
-37.0200982,144.84375,311.2449340820312
-33.78923531,150.964591,39.78942108154297
-31.838563,115.756489,18.50235366821289
-27.4,152.6,52.01229476928711
-31.790945,115.750066,32.22314834594727
-31.977739,115.81819,7.151487827301025
-27.1,153,3.384945154190063
-33.671601,150.865264,32.23464584350586
-33.671601,150.865264,32.23464584350586
-35.277752,149.123568,564.30816650390625
-35.2,138.6,102.5594482421875
-27.5,153,35.13081741333008
-31.958805,115.812858,6.999380111694336
-37.0200982,144.84375,311.2449340820312
-37.763386,145.206813,84.8104019165039
-31.977748,115.818216,7.110884666442871
-32.54681317,147.65625,224.8995666503906
-37.0200982,144.84375,311.2449340820312
-31.977592,115.81826,7.334330558776855
-37.0200982,144.84375,311.2449340820312
-32.0237332,115.8429463,17.81066513061523
-32.11125016,116.0716617,224.3070983886719
-30.3,153.11,13.02088260650635
-33.59935775,150.7522088,20.42971038818359
-33.8186917,150.9391038,63.58248138427734
-30.3,153.11,13.02088260650635
-31.97758,115.818719,6.87841796875
-31.887363,115.795889,17.12126922607422
-31.908913,115.904151,36.86933517456055
-37.887628,145.134863,85.00699615478516
-31.816241,116.195549,310.0395202636719
-31.887363,115.795889,17.12126922607422
-31.977153,115.818736,7.495109558105469
-31.977739,115.81819,7.151487827301025
-31.887434,115.795984,17.16316986083984
-31.979236,115.817364,6.749628067016602
-31.921205,115.913528,15.64661407470703
-31.97751146,115.8190084,6.671353340148926
-31.97762385,115.8183526,7.185835361480713
-33.87982368,150.8775901,62.68963241577148
-31.97789121,115.818369,6.727064609527588
-31.97799711,115.8183334,6.582109928131104
-33.76497,150.730766,44.38797378540039
-33.87980282,150.8775604,62.69878387451172
-37.830122,144.977271,23.11585807800293
-37.824848,144.996701,15.63065528869629
-31.98265327,115.8192451,4.944680690765381
-37.827126,144.989379,5.802716255187988
-33.85667041,150.9516851,17.6068058013916
-35.2,149,550.0445556640625
-33.74183381,150.8750006,29.05355072021484
-31.9319267596,152.413885295,8.968559265136719
-33.865076,151.217272,13.24028015136719
-31.97970513,115.8171275,6.862930297851562
-33.76478868,150.7722768,30.80199813842773
-31.98316325,115.8190959,5.179761409759521
-31.9831086,115.819125,5.148693561553955
-31.95507435,115.8511526,8.706220626831055
-33.802737,151.081835,42.06454849243164
-31.84005038,115.791039,23.35121154785156
-37.828381,144.982093,8.479310035705566
-31.84005038,115.791039,23.35121154785156
-33.91251401,151.0377002,37.48189163208008
-31.98275641,115.8193541,4.908552169799805
-30.3,153.11,13.02088260650635
-37.8002995,148.7329075,32.3426628112793
-30.3,153.11,13.02088260650635
-31.977826,115.818098,7.085628986358643
-33.61047572,150.7506145,20.99608039855957
-33.88444727,151.134882,25.38101577758789
-27.4949824491,153.0777416225,53.26206970214844
-33.999521,151.058149,15.57557964324951
-33.999521,151.058149,15.57557964324951
-33.999521,151.058149,15.57557964324951
-31.99563,115.93531,11.41246318817139
-31.977842,115.81828,6.890128135681152
-34.6542566,150.3083111,688.5888671875
-34.65492678,150.30766,689.91162109375
-33.76117428,150.9809772,83.9901351928711
-31.8982423,115.8950739,26.35350036621094
-31.97765064,115.8182837,7.210614681243896
-30.3,153.11,13.02088260650635
-31.98571728,115.8231446,1.72100567817688
-31.979129,115.818163,5.819137573242188
-37.989815,145.079761,21.60202598571777
-37.989815,145.079761,21.60202598571777
-37.989815,145.079761,21.60202598571777
-31.977864,115.817607,7.60777759552002
-31.977834,115.817945,7.212409973144531
-37.77905,144.907564,11.08447742462158
-31.959081,115.845703,7.535403728485107
-31.97902813,115.8173697,6.819311618804932
-37.6871186635,145.2040871894,155.0810394287109
-31.97774309,115.818225,7.110678672790527
-31.97776799,115.8182743,7.020942687988281
-35.3139799255,149.1640863122,557.22796630859375
-31.98437778,115.8207647,4.179583549499512
-33.999521,151.058149,15.57557964324951
-37.70357569,145.1182151,88.6234130859375
-30.95634,116.06543,270.5703735351562
-31.977627,115.818723,7.989557266235352
-31.8982423,115.8950739,26.65012741088867
-31.980356,115.817744,6.987873077392578
-31.977954,115.818133,8.617863655090332
-30.3,153.11,13.02088260650635
-32.2713135,115.8443648,8.806679725646973
-30.3,153.11,13.02088260650635
-37.880824,145.232362,75.236785888671875
-32.08789048,115.8332171,17.86736297607422
-31.97776799,115.8182743,8.574248313903809
-42.8224408731,147.3568592223,117.6590805053711
-31.97770415,115.8182363,8.693942070007324
-31.97777897,115.8183505,8.444466590881348
-35.3330322793,143.5901702394,69.169464111328125
-31.977654,115.818369,8.529906272888184
-31.977788,115.818264,8.571718215942383
-31.983788,115.819926,3.806487321853638
-31.977739,115.81819,8.734151840209961
-31.97770743,115.8182143,8.725655555725098
-33.999521,151.058149,15.57557964324951
-31.97775944,115.8183456,8.470123291015625
-31.97800413,115.8175523,9.433475494384766
-33.817475,151.005238,13.06834506988525
-35.2774389,149.1204544,562.98089599609375
-30.3,153.11,13.02088260650635
-33.565406,150.773279,33.77896499633789
-33.75973765,150.9780317,77.78822326660156
-20.75568784,116.8216749,52.7459831237793
-33.75998753,150.9776015,76.97357940673828
-33.8078975,150.971758,25.94220161437988
-22.75592068,126.5625,386.2331848144531
-37.801846,144.969681,41.17490768432617
-37.901312,145.071368,48.88969039916992
-37.0200982,144.84375,304.2711181640625
-37.0200982,144.84375,304.2711181640625
-33.79284377,151.204834,90.26905822753906
-37.72914,145.064465,79.76421356201172
-34.019469,151.05566,78.60784912109375
-31.977863,115.818087,8.776564598083496
-34.019469,151.05566,78.60784912109375
-34.019469,151.05566,78.60784912109375
-35.267792,150.037429,638.8623046875
-31.893992,115.893359,27.67380905151367
-31.93345214195253,116.18252880206,279.073974609375
-15.437,145.066,60.12252807617188
-31.977739,115.81819,8.734151840209961
-31.977739,115.81819,8.734151840209961
-31.8707717,115.7628234,6.395051956176758
-32.048764,115.836171,27.03007888793945
-31.919002,115.79266,12.62086200714111
-33.84539783,120.7628774,35.04481887817383
-33.999521,151.058149,15.57557964324951
-33.999521,151.058149,15.57557964324951
-31.98599892,115.8193195,3.853860378265381
-33.999521,151.058149,15.57557964324951
-33.999521,151.058149,15.57557964324951
-33.999521,151.058149,15.57557964324951
-19.296278,146.787858,12.71230030059814
-31.97636931,115.817906,9.980537414550781
-33.773223,151.169657,91.1430435180664
-37.913592,145.133343,87.9882583618164
-37.77905,144.907564,11.08447742462158
-34.8916149812,138.612809485,46.93232727050781
-37.77905,144.907564,11.08447742462158
-31.96417787,115.8399402,24.60280609130859
-31.96239023,115.8404297,45.01293563842773
-31.977712,115.817957,7.426078796386719
-31.805155,115.933594,43.02601623535156
-31.977739,115.81819,7.151487827301025
-37.0200982,144.84375,304.2711181640625
-34.019469,151.05566,78.60784912109375
-37.0200982,144.84375,304.2711181640625
-33.893931,115.039238,97.84521484375
-31.977739,115.81819,7.151487827301025
-31.978049,115.818151,6.645615100860596
-32.54681317,147.65625,224.8995666503906
-37.3734313,144.4945049,623.81640625
-31.977738,115.818119,7.221774101257324
-27.6667333,152.9199592,70.2417221069336
-34.6009207,150.8609986,43.18838500976562
-34.0297049,151.0551276,103.7913970947266
-31.95866,115.84397,42.77952575683594
-33.9050106,150.6134454,151.1309051513672
-31.977739,115.81819,7.151487827301025
-37.85320384,145.1494954,122.6149368286133
-31.978564,115.819773,4.865504741668701
-31.8470980766,115.8685166562,50.00313568115234
-31.9953382,116.0468674,242.7476348876953
-31.976938,115.819459,6.851768493652344
-33.9649359428,151.0956049984,66.45682525634766
-31.78590069,115.7982263,20.95162582397461
-33.875547,115.044559,94.81877136230469
-31.974268,115.880907,5.194714546203613
-33.912612,151.080845,29.14780807495117
-31.893076,115.755044,4.562507629394531
-34.019469,151.05566,78.60784912109375
-34.019469,151.05566,78.60784912109375
-19.38083,146.450114,378.8836059570312
-19.296278,146.787858,12.71230030059814
-33.16667218,121.6373849,237.6630249023438
-31.978564,115.819773,7.053178787231445
-31.984602,115.781673,13.7449369430542
-31.929606,115.843265,17.51272583007812
-33.5965134,150.7505025,19.96858978271484
-34.115855,151.057943,105.5014114379883
-31.977739,115.81819,7.773592472076416
-31.977385,115.818323,8.004164695739746
-34.115855,151.057943,105.5014114379883
-34.115855,151.057943,105.5014114379883
-35.066318,117.520857,27.98507690429688
-35.032911,117.901058,32.24504852294922
-19.296278,146.787858,13.99932289123535
-35.027952,117.904054,50.06870269775391
-35.019746,117.901809,69.45996856689453
-32.00660936,115.8328623,1.599720478057861
-27.272930145263672,152.9616241455078,23.83145141601562
-34.39834469,150.4829404,642.63629150390625
-33.61327,150.74613,21.55874824523926
-33.5213508605957,151.3182373046875,6.758915901184082
-33.72159182,150.3706756,831.54107666015625
-15.442,145.067,99.39470672607422
-33.61606224,150.7495773,22.32404899597168
-33.756365,150.888528,45.81390762329102
-33.8771175,150.9368723,18.72210121154785
-20.906,148.987,17.05795478820801
-20.906,148.987,17.05795478820801
-19.296278,146.787858,13.99932289123535
-19.296278,146.787858,13.99932289123535
-33.86552038,151.2148024,19.30247688293457
-33.772098,150.90492,65.00957489013672
-33.65233359,150.7949066,27.05479621887207
-35.267792,150.037429,636.053466796875
-35.25070095,149.1405375,577.30548095703125
-31.97715653,115.8201563,8.31167221069336
-36.87542,148.06601694,1246.241577148438
-33.950246,151.117101,44.88468170166016
-34.115855,151.057943,105.5014114379883
-34.1551,150.9844,231.5534820556641
-31.977739,115.81819,7.773592472076416
-34.1551,150.9844,231.5534820556641
-34.1551,150.9844,231.5534820556641
-34.1551,150.9844,231.5534820556641
-20.906,148.987,17.05795478820801
-10.596,142.165,12.99509143829346
-10.596,142.163,7.01668119430542
-31.96727,115.837018,20.14341926574707
-32.02055729,115.9187328,3.570003747940063
-32.02645165,115.916984,1.154161810874939
-31.95490556,115.8436694,39.5772819519043
-32.1347876,115.7555136,2.920828819274902
-31.880534,115.86281,58.29741287231445
-31.9522326,115.8389429,52.34099578857422
-35.27782697,149.1090253,596.25457763671875
-10.596,142.164,51.63858032226562
-31.97765097,115.8182999,8.642683029174805
-31.95511166,115.8524609,8.384868621826172
-31.97772754,115.8182367,8.671324729919434
-37.87786865234375,145.14947509765625,109.7328033447266
-31.9860327,115.8193892,4.117395401000977
-38.46272277832031,144.09532165527344,15.40187454223633
-12.244,143.2268,-0.3858213722705841
-10.56,142.21,65.590484619140625
-31.99079658,115.8635126,20.24602699279785
-33.43735549,151.2902134,180.5292358398438
-31.917027,115.781502,42.55752944946289
-31.976045,115.814337,11.45908832550049
-35.31029252,149.1373658,561.5445556640625
-35.3102575,149.1375375,561.30963134765625
-33.78140259,150.6663849,44.23433685302734
-34.01745786,150.8326721,63.56126022338867
-34.073614,150.990105,82.96844482421875
-33.943919,151.011473,22.62483787536621
-19.38083,146.450114,378.8836059570312
-19.38083,146.450114,378.8836059570312
-31.977739,115.81819,8.734151840209961
-19.38083,146.450114,378.8836059570312
-21.923809,114.116862,21.93726921081543
-31.977739,115.81819,8.734151840209961
-21.923809,114.116862,21.93726921081543
-31.977739,115.81819,8.734151840209961
-31.977739,115.81819,8.734151840209961
-31.887363,115.795889,16.79598808288574
-32.059316,115.833558,31.75270843505859
-31.978818,115.85463,10.11015224456787
-34.806081277,138.7534439766,389.1715393066406
-35.10446645,138.5354896581,112.2731552124023
-31.9219364,115.8022639,7.499496936798096
-32.0518101763,115.9841658866,10.63080978393555
-37.87946266,145.2817872,116.5135498046875
-33.8,151.2,88.53710174560547
-31.86848172,115.7632592,8.899114608764648
-37.87319564819336,140.741455078125,36.18541717529297
-34.258724212646484,150.561279296875,319.11572265625
-33.83342088,150.9096622,38.07027816772461
-33.840793,151.014636,12.45506572723389
-34.115855,151.057943,154.5521087646484
-33.68430252,150.5962077,306.9981384277344
-33.97789591,151.112325,25.0478401184082
-31.86848109,115.7632567,8.896666526794434
-37.3592978,144.7440239,486.6286315917969
-37.880824,145.232362,75.236785888671875
-32.26583480834961,115.81332397460938,11.16897773742676
-37.880824,145.232362,75.236785888671875
-37.880824,145.232362,75.236785888671875
-23.766569137573242,150.35076904296875,166.4234008789062
-37.880824,145.232362,75.236785888671875
-36.716800689697266,146.96969604492188,529.49786376953125
-16.453372955322266,123.00155639648438,10.78402805328369
-10.56,142.21,65.590484619140625
-10.595,142.165,37.32729721069336
-31.97504986,115.8169998,11.30908679962158
-31.98319795,115.8208194,3.096291065216064
-34.859100341796875,150.59376525878906,38.11965179443359
-31.98601122,115.8193624,4.13374137878418
-32.04054926,115.9077392,9.402617454528809
-31.978564,115.819773,5.693732738494873
-31.966641,115.83743,23.36231994628906
-32.03536253,115.9011981,8.245268821716309
-34.115855,151.057943,154.5521087646484
-34.115855,151.057943,154.5521087646484
-34.052209,150.7561432,97.65128326416016
-34.4791552,150.4177969,681.04278564453125
-37.77905,144.907564,11.08447742462158
-33.68435718,150.5963313,306.0416259765625
-33.74788204,150.6216634,234.7802886962891
-31.9600578,115.8436594,20.25279808044434
-32.032128,115.852655,7.056739330291748
-34.0690465,151.056772,85.864501953125
-33.86411623,151.2152283,17.17497634887695
-31.97777998,115.8184557,8.278528213500977
-31.977739,115.81819,8.734151840209961
-31.977739,115.81819,8.734151840209961
-32.01814668,115.968756,8.533679962158203
-31.977739,115.81819,8.734151840209961
-31.98006,115.818821,5.80405855178833
-31.9156184,115.9147371,18.31783485412598
-34.115855,151.057943,154.5521087646484
-31.97755337,115.8184296,8.524531364440918
-33.71602446,150.8934068,54.90283203125
-33.61407784,150.7460741,24.53327751159668
-33.8,151.2,88.53710174560547
-33.8,151.2,88.53710174560547
-33.77926254272461,150.97044372558594,61.37020874023438
-37.77905,144.907564,11.08447742462158
-37.77905,144.907564,11.08447742462158
-21.923809,114.116862,21.93726921081543
-21.923809,114.116862,21.93726921081543
-42.904097,147.287532,179.3863372802734
-21.923809,114.116862,21.93726921081543
-34.2586784362793,150.56141662597656,334.1989440917969
-19.3811092376709,146.44888305664062,378.4119262695312
-10.56,142.21,65.590484619140625
-34.78300305,138.60177755,7.079578876495361
-35.283294677734375,149.21670532226562,604.4896240234375
-31.97762973,115.8184099,7.845951080322266
-31.98533454,115.8187629,3.297399044036865
-31.986296,115.824818,1.134364485740662
-31.97677221,115.8194366,8.564502716064453
-35.2506967,149.1405356,577.30303955078125
-31.925083,115.866486,31.04661178588867
-33.695276,150.373181,877.9345703125
-33.788449,151.080981,78.44930267333984
-31.4,152.9,6.736592769622803
-21.923847,114.11691,25.67835426330566
-27.6222,151.9374,639.99359130859375
-30.6,152.8,73.8542251586914
-36.98136083,147.49752528,694.43841552734375
-32.12629330038857,116.02037787437438,43.93817138671875
-31.977739,115.81819,7.773592472076416
-34.97765423,138.67705107,400.9635009765625
-31.983788,115.819926,3.575868844985962
-37.77905,144.907564,13.78023624420166
-31.985038,115.820641,2.800050973892212
-27.6222,151.9374,639.99359130859375
-32.23332977294922,152.4499969482422,26.5372314453125
-27.6223,151.9376,639.1072998046875
-21.923809,114.116862,25.7417163848877
-30.185422897338867,115.93359375,226.8701324462891
-21.923809,114.116862,25.7417163848877
-37.9459459,145.2214157,39.94992446899414
-31.8333116,115.8018834,37.69074249267578
-31.98402286,115.8194965,3.643033981323242
-21.923809,114.116862,25.7417163848877
-21.923809,114.116862,25.7417163848877
-34.073614,150.990105,70.594970703125
-21.923809,114.116862,25.7417163848877
-21.923809,114.116862,25.7417163848877
-31.98240756,115.8188903,4.646367073059082
-34.68202872,150.2119875,649.89910888671875
-31.977739,115.81819,7.773592472076416
-31.97961373,115.8172166,7.908442974090576
-33.51823089588362,150.87457895278928,19.59757995605469
-27.5,153.2,11.1838550567627
-27.4523859645012,153.1748456614179,22.14006805419922
-21.923847,114.11691,25.67835426330566
-21.923809,114.116862,25.7417163848877
-38.177447,144.306793,72.33666229248047
-34.78538472,140.78745444,47.12590026855469
-33.91049283,151.18376255,8.789521217346191
-36.00979411,149.79772568,679.74749755859375
-37.94008417,145.22348194,48.314453125
-37.663643537710875,145.18934726715088,121.2338409423828
-33.67573370015128,151.3130021095276,7.899622917175293
-37.417395,145.69730167,277.4266052246094
-41.14319139,147.88475861,164.2156677246094
-28.0099704,152.6657946,101.9301452636719
-31.925083,115.866486,30.0313720703125
-42.904097,147.287532,214.6580200195312
-21.923809,114.116862,23.63952445983887
-34.1551,150.9844,231.5534820556641
-36.08724840985717,140.36839842796326,34.2889404296875
-33.7291472,151.2798889,76.44928741455078
-31.9691748,115.832473,5.819165706634521
-43.20798444,146.76959111,757.10516357421875
-34.87738420356853,138.70937258003775,199.6903991699219
-31.9618841,115.8370012,18.08060264587402
-37.77905,144.907564,9.602665901184082
-37.77905,144.907564,9.602665901184082
-34.096329,150.820659,140.9382934570312
-37.77905,144.907564,9.602665901184082
-31.82424504,115.8582385,73.5015640258789
-33.86390504,151.2152277,18.71252059936523
-27.5911831,153.0192689,18.2443733215332
-10.593,142.164,7.394918441772461
-10.595,142.164,9.06535816192627
-10.595,142.165,12.73982429504395
-31.964907,115.873169,3.129457712173462
-31.977535,115.818935,7.719902515411377
-25.7,134.1,376.0526123046875
-31.977927,115.818163,7.790782451629639
-25.7,134.1,376.0526123046875
-23.5152530670166,148.1646270751953,178.7001495361328
-31.4,152.9,6.736592769622803
-21.923809,114.116862,23.63952445983887
-21.923809,114.116862,23.63952445983887
-37.83829806,145.33785917,361.5819091796875
-31.986296,115.824818,2.230663537979126
-31.97764798,115.8182573,7.90866756439209
-10.61,142.28,21.43670272827148
-10.596,142.165,12.99509143829346
-34.2586784362793,150.56141662597656,334.1989440917969
-35.229984283447266,138.4772186279297,38.09125518798828
-33.840793,151.014636,8.592848777770996
-33.86613032,151.2169764,17.82760810852051
-31.977739,115.81819,7.883660316467285
-33.864222,151.216292,17.51363754272461
-33.6034269,150.74743390000003,18.61463165283203
-27.492143,152.961804,91.768585205078125
-33.6034269,150.74743390000003,18.61463165283203
-36.61490944,147.42600333,391.847900390625
-31.977739,115.81819,8.734151840209961
-37.85379917,146.43086889,350.4281616210938
-31.979129,115.818163,7.45168924331665
-31.97764595,115.8184847,8.352988243103027
-32.1347876,115.7555136,2.920828819274902
-31.96235743,115.8309066,43.03922653198242
-31.9600578,115.8436594,20.25279808044434
-37.94480555,145.0875802,43.87071990966797
-32.02085975,115.9227588,2.46802020072937
-37.66347321,145.1512099,74.4029312133789
-34.1551,150.9844,229.3601531982422
-34.1551,150.9844,229.3601531982422
-38.13182232,144.34335709,22.51768112182617
-34.1551,150.9844,229.3601531982422
-35.25672149658203,149.0832977294922,635.544677734375
-35.04768753051758,138.6262969970703,217.7007141113281
-27.50715,153.0794833333333,56.9919548034668
-34.1,151,183.8152923583984
-35.2,149.1,593.60516357421875
-31.95684122,115.8464956,21.57422637939453
-10.597,142.165,42.18795776367188
-32.33317049,115.8015581,19.6291675567627
-10.595,142.165,37.32729721069336
-31.97768438,115.817796,9.384849548339844
-10.594,142.165,30.48080825805664
-33.546328,150.898739,27.19524765014648
-33.889825,151.026428,42.07113265991211
-33.922251,151.0347,18.81049346923828
-31.977739,115.81819,8.734151840209961
-33.86482719,151.2176718,12.2906494140625
-34.458846,150.462773,655.80975341796875
-35.274216,149.109497,605.34100341796875
-33.66748925,150.8620108,35.83575820922852
-34.06733848,150.7915808,80.76189422607422
-31.761619,116.003935,29.48823547363281
-31.97764595,115.8184847,8.352988243103027
-38.13145099483784,145.27058601379395,79.7832260131836
-31.977739,115.81819,8.734151840209961
-31.98416148,115.8202433,3.578313827514648
-35.569975,142.06316083,69.43327331542969
-31.97753877,115.8181393,9.005781173706055
-31.977739,115.81819,8.734151840209961
-31.98415853,115.8202815,3.550723552703857
-31.97758882,115.8182681,8.75136661529541
-34.1551,150.9844,229.3601531982422
-37.85239556,146.43319833,368.1093139648438
-31.977754,115.818264,8.603506088256836
-17.35358766,146.02038145,17.88515853881836
-36.90407611,142.44614778,182.3571319580078
-31.977739,115.81819,8.734151840209961
-10.595,142.164,42.4722785949707
-10.595,142.163,47.24653244018555
-10.594,142.164,33.30597686767578
-35.215728759765625,149.10098266601562,616.63763427734375
-15.44,145.14,19.31419563293457
